date,vov_30,vov_60,vov_90,vov_180
2019-02-07,85.01,67.64,61.93,54.02
2019-02-08,82.7,66.83,61.59,53.4
2019-02-11,82.77,66.76,61.11,54.41
2019-02-12,81.63,65.51,59.96,54.41
2019-02-13,80.27,64.62,60.11,54.66
2019-02-14,81.64,65.04,61.09,51.29
2019-02-15,80.45,67.81,62.08,51.67
2019-02-19,78.64,66.43,61.92,51.31
2019-02-20,75.59,65.96,61.21,51.04
2019-02-21,76.64,66.35,61.72,51.04
2019-02-22,74.98,66.38,61.46,50.86
2019-02-25,79.35,67.95,62.48,51.19
2019-02-26,80.53,68.48,63.13,51.89
2019-02-27,80.37,69.79,64.23,52.53
2019-02-28,80.0,68.96,63.82,52.51
2019-03-01,79.27,67.68,62.46,53.26
2019-03-04,82.34,69.4,63.87,53.64
2019-03-05,82.46,69.33,63.98,53.4
2019-03-06,86.1,71.23,65.71,54.86
2019-03-07,88.7,73.27,67.27,55.94
2019-03-08,87.24,72.76,65.64,55.43
2019-03-11,81.23,69.59,64.13,54.13
2019-03-12,83.06,69.56,63.9,55.09
2019-03-13,82.76,68.04,63.8,54.61
2019-03-14,82.56,68.46,64.42,56.12
2019-03-15,82.94,69.42,65.32,56.09
2019-03-18,85.52,71.05,65.5,56.5
2019-03-19,87.36,71.17,65.89,56.14
2019-03-20,86.63,69.75,64.87,55.33
2019-03-21,83.89,67.67,63.0,50.79
2019-03-22,98.5,75.88,66.97,52.52
2019-03-25,97.2,75.71,66.71,53.29
2019-03-26,89.85,73.61,64.64,52.64
2019-03-27,91.34,73.4,65.02,53.5
2019-03-28,87.95,72.85,64.04,52.98
2019-03-29,85.82,71.01,62.38,53.03
2019-04-01,84.93,70.59,62.75,52.81
2019-04-02,83.28,69.33,62.62,52.92
2019-04-03,84.23,70.36,63.46,53.12
2019-04-04,82.15,69.71,63.12,54.1
2019-04-05,79.1,67.75,61.35,54.51
2019-04-08,81.86,68.73,62.73,54.07
2019-04-09,88.14,71.44,64.85,56.34
2019-04-10,89.49,70.04,64.06,55.86
2019-04-11,88.06,68.31,63.66,55.64
2019-04-12,84.98,69.21,63.88,55.92
2019-04-15,84.17,67.99,63.77,56.02
2019-04-16,83.58,66.43,63.02,56.5
2019-04-17,85.55,68.14,63.51,56.36
2019-04-18,84.41,67.97,64.51,53.14
2019-04-22,83.27,68.08,63.31,52.76
2019-04-23,81.43,67.92,62.06,52.24
2019-04-24,85.17,67.94,61.7,52.08
2019-04-25,86.94,69.16,62.44,52.49
2019-04-26,84.12,68.24,61.61,52.2
2019-04-29,86.08,68.33,61.73,53.0
2019-04-30,88.56,70.13,62.57,52.95
2019-05-01,95.75,73.15,64.27,54.4
2019-05-02,93.02,72.63,63.93,53.28
2019-05-03,86.23,69.93,61.93,52.3
2019-05-06,94.85,73.94,63.68,53.58
2019-05-07,111.54,84.32,70.28,57.44
2019-05-08,106.48,78.23,64.73,53.56
2019-05-09,102.92,75.94,63.96,52.77
2019-05-10,96.01,72.44,62.65,51.83
2019-05-13,105.6,79.72,66.95,55.03
2019-05-14,97.26,75.71,64.34,52.47
2019-05-15,94.53,74.02,64.05,52.34
2019-05-16,94.23,73.32,64.8,53.63
2019-05-17,99.12,76.71,66.77,54.78
2019-05-20,96.83,76.73,66.18,54.17
2019-05-21,92.38,76.45,65.81,54.51
2019-05-22,89.3,73.7,65.2,54.48
2019-05-23,94.98,77.98,68.18,51.29
2019-05-24,90.19,76.07,66.15,51.52
2019-05-28,95.08,78.01,68.45,52.62
2019-05-29,93.83,76.69,67.9,53.05
2019-05-30,92.78,76.51,67.37,53.2
2019-05-31,96.72,78.87,68.86,52.77
2019-06-03,96.03,78.25,68.16,53.28
2019-06-04,88.93,74.08,65.17,52.54
2019-06-05,86.72,72.84,65.06,52.77
2019-06-06,84.84,71.49,64.26,52.57
2019-06-07,86.0,71.4,64.38,53.38
2019-06-10,83.86,69.78,63.45,53.08
2019-06-11,84.95,70.9,63.98,53.61
2019-06-12,86.2,69.89,63.93,54.71
2019-06-13,84.73,70.13,63.75,53.58
2019-06-14,82.57,69.7,63.07,53.61
2019-06-17,83.48,69.86,62.92,54.42
2019-06-18,87.37,71.56,65.5,55.74
2019-06-19,84.58,68.97,63.87,54.81
2019-06-20,81.21,69.27,63.3,50.98
2019-06-21,83.14,70.66,63.54,51.85
2019-06-24,82.59,70.74,63.8,52.1
2019-06-25,85.16,71.24,63.68,52.09
2019-06-26,85.39,72.38,64.14,52.33
2019-06-27,86.52,71.35,63.21,52.01
2019-06-28,85.78,71.12,63.71,52.28
2019-07-01,79.58,66.5,60.34,51.67
2019-07-02,78.22,65.97,60.71,52.23
2019-07-03,80.04,68.96,62.1,51.98
2019-07-05,79.78,67.4,60.89,51.45
2019-07-08,83.66,68.76,61.91,52.91
2019-07-09,82.31,68.82,62.24,53.14
2019-07-10,85.97,68.2,61.91,53.31
2019-07-11,88.2,69.29,62.81,53.74
2019-07-12,86.14,68.38,63.37,54.5
2019-07-15,86.2,68.44,64.06,55.01
2019-07-16,88.25,69.46,65.07,55.94
2019-07-17,90.35,71.7,65.9,56.73
2019-07-18,84.04,69.34,64.34,52.26
2019-07-19,86.77,68.65,63.4,51.5
2019-07-22,81.22,67.47,63.29,52.2
2019-07-23,78.99,66.24,62.11,51.2
2019-07-24,83.89,68.12,63.93,52.89
2019-07-25,84.3,71.2,65.33,53.61
2019-07-26,83.11,70.76,65.18,53.89
2019-07-29,88.16,73.56,67.51,55.19
2019-07-30,91.58,76.02,68.97,55.51
2019-07-31,96.28,77.35,69.71,56.66
2019-08-01,105.47,80.67,71.76,57.54
2019-08-02,102.69,79.38,69.9,56.21
2019-08-05,114.4,86.79,74.2,58.2
2019-08-06,107.45,82.98,71.77,57.66
2019-08-07,104.27,81.3,70.38,57.24
2019-08-08,98.66,78.86,69.11,56.38
2019-08-09,101.52,81.0,70.07,56.99
2019-08-12,110.31,86.09,73.69,59.27
2019-08-13,102.21,82.47,71.29,58.93
2019-08-14,113.99,87.91,76.42,62.21
2019-08-15,112.26,88.72,76.98,63.24
2019-08-16,110.32,87.41,75.77,61.6
2019-08-19,101.22,83.23,72.91,60.81
2019-08-20,104.77,84.6,74.27,61.92
2019-08-21,98.03,81.71,72.81,61.32
2019-08-22,100.94,81.84,72.2,57.63
2019-08-23,111.37,87.77,76.13,60.0
2019-08-26,106.27,83.82,72.8,57.81
2019-08-27,106.49,84.85,74.13,59.83
2019-08-28,103.95,83.29,72.77,58.78
2019-08-29,99.8,81.75,72.29,59.11
2019-08-30,102.66,82.83,73.1,58.81
2019-09-03,102.19,81.99,72.51,59.89
2019-09-04,97.3,79.47,71.11,59.75
2019-09-05,95.51,78.74,70.54,58.93
2019-09-06,94.4,78.58,70.87,59.1
2019-09-09,94.5,78.2,70.5,58.9
2019-09-10,94.12,77.63,70.45,59.19
2019-09-11,97.79,77.14,70.02,58.95
2019-09-12,95.94,76.52,69.36,58.95
2019-09-13,98.93,76.87,71.9,60.55
2019-09-16,101.73,79.84,73.49,61.05
2019-09-17,101.67,79.41,72.5,60.64
2019-09-18,99.09,81.36,75.24,63.38
2019-09-19,97.3,79.9,74.26,59.55
2019-09-20,101.03,83.06,75.37,59.78
2019-09-23,97.6,82.74,74.89,60.39
2019-09-24,104.96,84.94,76.79,61.35
2019-09-25,99.68,82.18,74.07,59.18
2019-09-26,100.31,83.27,74.7,59.25
2019-09-27,103.2,84.74,75.51,60.9
2019-09-30,97.62,82.76,74.46,59.69
2019-10-01,102.74,84.54,75.23,60.19
2019-10-02,103.81,86.1,75.96,61.72
2019-10-03,98.2,83.38,74.79,60.31
2019-10-04,95.19,82.69,74.03,60.15
2019-10-07,97.04,84.21,74.91,60.88
2019-10-08,102.27,87.25,76.69,62.32
2019-10-09,101.25,83.6,74.41,60.67
2019-10-10,99.66,82.44,72.87,60.75
2019-10-11,97.7,81.11,72.2,60.21
2019-10-14,94.43,79.57,70.51,59.53
2019-10-15,93.98,78.42,69.55,59.42
2019-10-16,93.16,78.05,69.13,60.13
2019-10-17,90.27,77.67,69.34,57.43
2019-10-18,91.2,78.98,69.33,57.5
2019-10-21,87.29,76.64,68.38,57.38
2019-10-22,89.32,76.98,68.3,57.02
2019-10-23,87.59,75.64,67.97,56.47
2019-10-24,86.55,74.86,66.95,56.64
2019-10-25,83.82,74.01,66.97,58.18
2019-10-28,86.48,75.18,67.41,57.97
2019-10-29,87.75,75.66,68.46,59.11
2019-10-30,86.47,75.17,68.3,59.19
2019-10-31,88.92,75.53,67.97,59.08
2019-11-01,85.69,73.82,67.64,58.41
2019-11-04,88.75,74.27,67.74,59.06
2019-11-05,90.98,76.46,69.04,59.81
2019-11-06,89.59,77.07,69.56,60.26
2019-11-07,90.15,76.45,69.86,60.24
2019-11-08,89.06,76.18,68.96,60.37
2019-11-11,89.56,76.4,68.88,60.94
2019-11-12,90.35,76.06,69.69,61.33
2019-11-13,93.5,75.84,68.72,61.09
2019-11-14,93.45,75.4,68.31,60.62
2019-11-15,93.35,73.64,68.54,60.68
2019-11-18,93.99,75.94,69.0,62.51
2019-11-19,95.95,76.95,69.09,62.14
2019-11-20,95.36,78.59,70.23,62.4
2019-11-21,96.09,76.98,70.17,58.95
2019-11-22,94.4,77.09,70.29,58.85
2019-11-25,90.24,75.54,68.99,58.81
2019-11-26,89.88,74.37,69.03,58.69
2019-11-27,90.2,76.17,69.49,59.79
2019-11-29,91.05,76.48,70.56,59.22
2019-12-02,98.91,79.46,71.61,59.48
2019-12-03,102.65,81.16,72.05,58.64
2019-12-04,98.72,78.3,70.72,58.7
2019-12-05,98.12,79.3,71.0,58.76
2019-12-06,96.52,77.47,69.9,58.75
2019-12-09,101.89,80.64,71.4,58.7
2019-12-10,101.03,81.02,71.76,59.25
2019-12-11,104.82,80.31,71.4,59.98
2019-12-12,101.3,78.09,70.06,58.73
2019-12-13,96.61,75.44,68.35,58.44
2019-12-16,94.21,75.53,68.06,59.0
2019-12-17,98.56,75.19,69.14,58.97
2019-12-18,99.2,76.27,69.5,58.8
2019-12-19,97.25,75.38,69.16,56.55
2019-12-20,99.29,76.85,70.08,56.71
2019-12-23,99.82,77.61,70.59,56.69
2019-12-24,98.83,78.26,70.92,56.18
2019-12-26,97.46,77.33,70.0,56.72
2019-12-27,99.63,77.54,69.23,56.46
2019-12-30,100.02,78.55,69.63,57.0
2019-12-31,94.1,76.93,68.73,56.38
2020-01-02,89.67,73.66,66.52,55.61
2020-01-03,93.79,75.14,66.96,56.33
2020-01-06,92.66,75.34,66.63,55.35
2020-01-07,91.07,74.81,66.5,55.8
2020-01-08,90.21,73.25,65.68,55.49
2020-01-09,87.81,71.77,64.86,53.1
2020-01-10,88.33,72.76,65.25,52.88
2020-01-13,88.48,72.59,65.62,53.27
2020-01-14,86.87,71.61,64.98,53.03
2020-01-15,91.15,73.11,65.68,52.61
2020-01-16,90.38,74.65,64.32,53.29
2020-01-17,91.75,74.32,64.5,53.08
2020-01-21,92.98,73.15,65.0,52.86
2020-01-22,91.11,73.95,65.63,53.24
2020-01-23,92.54,74.09,65.19,52.35
2020-01-24,98.43,76.31,65.98,52.04
2020-01-27,107.39,81.48,68.72,53.51
2020-01-28,102.11,79.39,66.49,51.91
2020-01-29,99.07,78.64,66.47,52.31
2020-01-30,96.49,77.42,65.83,51.88
2020-01-31,105.6,82.01,68.86,54.12
2020-02-03,102.95,81.54,69.4,53.6
2020-02-04,96.18,78.09,67.16,52.79
2020-02-05,92.82,76.75,66.7,52.8
2020-02-06,93.61,77.7,67.05,53.46
2020-02-07,96.01,79.17,68.33,53.86
2020-02-10,96.81,79.7,67.9,54.03
2020-02-11,96.96,79.35,68.74,54.33
2020-02-12,96.65,77.67,67.44,53.79
2020-02-13,99.17,78.93,67.73,53.93
2020-02-14,98.17,77.62,67.62,53.65
2020-02-18,101.02,79.91,68.43,53.91
2020-02-19,95.92,77.21,68.33,53.49
2020-02-20,99.48,78.84,68.45,53.51
2020-02-21,104.86,81.44,69.77,54.18
2020-02-24,112.72,85.15,71.43,54.81
2020-02-25,121.01,90.06,75.18,55.57
2020-02-26,113.44,85.16,71.75,54.52
2020-02-27,118.0,85.73,71.76,53.55
2020-02-28,125.73,91.19,74.96,55.21
2020-03-02,114.69,82.22,69.02,52.46
2020-03-03,116.72,81.18,65.75,51.2
2020-03-04,113.97,83.37,68.78,52.5
2020-03-05,119.66,89.07,73.14,53.62
2020-03-06,127.16,93.9,77.71,56.97
2020-03-09,137.19,99.94,83.19,61.21
2020-03-10,138.82,103.02,84.81,61.01
2020-03-11,146.93,106.13,88.81,62.73
2020-03-12,155.05,108.82,99.72,70.21
2020-03-13,171.28,135.92,107.35,72.36
2020-03-16,207.59,154.53,136.73,86.13
2020-03-17,194.43,156.92,133.45,88.46
2020-03-18,181.33,151.26,132.92,92.21
2020-03-19,181.76,145.06,125.44,95.5
2020-03-20,187.18,150.82,129.65,96.65
2020-03-23,167.93,133.73,115.86,85.18
2020-03-24,171.91,135.6,113.78,80.8
2020-03-25,171.89,134.42,111.79,81.5
2020-03-26,169.58,132.13,110.47,81.75
2020-03-27,168.71,133.28,110.53,82.28
2020-03-30,157.66,129.29,107.88,79.14
2020-03-31,152.92,126.89,106.84,78.49
2020-04-01,156.99,132.01,111.04,81.52
2020-04-02,147.33,126.92,108.0,80.04
2020-04-03,143.52,125.07,107.18,79.91
2020-04-06,143.3,121.09,103.97,78.99
2020-04-07,134.45,116.04,101.91,79.04
2020-04-08,141.37,112.63,99.87,77.58
2020-04-09,137.75,111.36,100.07,77.89
2020-04-13,138.68,113.24,101.71,78.26
2020-04-14,131.78,110.06,99.9,77.44
2020-04-15,135.93,113.4,101.98,77.03
2020-04-16,129.55,108.45,96.67,74.11
2020-04-17,127.15,103.56,91.21,70.78
2020-04-20,132.04,106.82,94.24,70.77
2020-04-21,132.22,110.86,97.86,72.12
2020-04-22,124.1,105.97,94.08,70.12
2020-04-23,121.86,105.59,93.89,69.86
2020-04-24,119.88,104.56,94.48,70.19
2020-04-27,120.56,103.6,93.23,70.3
2020-04-28,117.79,103.21,93.67,71.11
2020-04-29,115.98,101.46,92.3,69.81
2020-04-30,118.53,102.44,92.42,69.92
2020-05-01,122.15,103.81,93.66,71.77
2020-05-04,121.25,104.27,93.76,71.89
2020-05-05,118.87,103.13,92.98,72.2
2020-05-06,119.16,103.08,92.99,72.33
2020-05-07,115.83,101.82,91.38,71.32
2020-05-08,115.65,100.69,91.18,70.76
2020-05-11,118.71,103.04,92.18,72.52
2020-05-12,130.75,109.57,96.73,74.85
2020-05-13,142.75,113.54,98.39,75.93
2020-05-14,137.05,106.06,96.62,74.04
2020-05-15,133.02,108.58,96.02,73.44
2020-05-18,125.9,103.01,92.26,71.46
2020-05-19,125.6,103.68,92.13,72.38
2020-05-20,120.04,102.37,90.28,71.41
2020-05-21,122.08,104.32,91.33,72.44
2020-05-22,118.38,102.91,91.19,72.42
2020-05-26,113.59,100.97,88.93,71.9
2020-05-27,109.82,98.99,88.02,71.29
2020-05-28,108.99,98.85,87.95,71.43
2020-05-29,105.6,95.98,86.64,70.9
2020-06-01,106.47,95.98,86.44,71.24
2020-06-02,104.83,95.71,86.01,71.29
2020-06-03,106.85,96.18,86.58,71.35
2020-06-04,109.88,98.15,87.58,72.43
2020-06-05,107.59,96.2,86.45,71.12
2020-06-08,110.05,98.38,87.89,72.46
2020-06-09,111.0,100.03,88.95,73.25
2020-06-10,116.53,98.31,88.43,72.69
2020-06-11,146.84,113.65,98.29,77.71
2020-06-12,151.6,118.3,100.02,76.41
2020-06-15,141.83,110.84,95.14,74.2
2020-06-16,143.24,110.3,94.68,75.18
2020-06-17,139.94,108.74,94.12,75.69
2020-06-18,135.29,107.72,94.44,71.0
2020-06-19,138.35,110.54,96.59,73.99
2020-06-22,133.98,109.15,95.38,74.01
2020-06-23,130.73,107.74,93.24,74.08
2020-06-24,136.89,111.53,95.77,76.3
2020-06-25,127.2,107.07,93.14,74.05
2020-06-26,128.63,107.46,93.65,75.29
2020-06-29,121.32,104.93,91.34,74.51
2020-06-30,120.76,105.67,92.31,75.39
2020-07-01,120.83,105.92,93.66,76.41
2020-07-02,115.47,102.23,90.92,75.56
2020-07-06,116.57,103.08,90.58,76.47
2020-07-07,118.12,103.07,90.83,77.38
2020-07-08,113.34,100.91,89.05,76.61
2020-07-09,115.11,102.37,90.31,77.29
2020-07-10,109.71,99.39,88.1,77.02
2020-07-13,123.3,105.93,93.39,80.61
2020-07-14,112.75,100.85,89.57,78.5
2020-07-15,113.71,100.12,89.12,79.28
2020-07-16,115.62,101.07,91.06,80.31
2020-07-17,117.97,103.67,92.69,82.77
2020-07-20,112.51,99.4,90.65,82.35
2020-07-21,115.46,98.16,90.04,84.1
2020-07-22,112.84,98.07,90.7,82.92
2020-07-23,116.7,99.06,90.12,76.23
2020-07-24,117.22,99.21,90.66,76.96
2020-07-27,112.71,97.49,90.28,76.54
2020-07-28,113.88,98.31,91.32,77.7
2020-07-29,110.95,96.82,90.67,77.85
2020-07-30,112.16,98.16,91.92,78.38
2020-07-31,112.04,99.02,92.84,79.22
2020-08-03,111.02,97.6,92.6,78.68
2020-08-04,109.0,96.31,92.37,79.59
2020-08-05,105.67,93.56,91.35,79.23
2020-08-06,105.84,93.18,91.31,79.95
2020-08-07,108.18,94.65,93.15,80.66
2020-08-10,111.13,94.93,93.78,80.14
2020-08-11,118.34,98.8,96.57,81.62
2020-08-12,115.73,95.23,93.48,79.54
2020-08-13,115.18,93.34,94.24,80.83
2020-08-14,114.35,95.02,94.39,80.06
2020-08-17,110.35,92.97,93.87,80.49
2020-08-18,112.59,94.58,95.72,80.95
2020-08-19,114.72,95.47,94.6,81.47
2020-08-20,112.99,94.07,94.06,75.24
2020-08-21,111.25,91.39,92.28,75.1
2020-08-24,108.25,91.61,90.57,74.92
2020-08-25,103.88,89.76,87.93,73.39
2020-08-26,105.8,91.99,87.87,72.59
2020-08-27,114.74,97.49,92.26,73.6
2020-08-28,111.56,96.71,89.92,73.04
2020-08-31,119.01,101.09,91.02,73.59
2020-09-01,120.1,104.62,93.84,74.38
2020-09-02,122.01,108.22,95.88,75.06
2020-09-03,132.91,113.07,98.36,76.1
2020-09-04,122.14,108.97,95.79,75.21
2020-09-08,123.56,109.07,94.41,75.68
2020-09-09,121.54,101.98,91.98,74.58
2020-09-10,120.58,102.82,92.11,74.58
2020-09-11,113.95,99.25,91.01,73.76
2020-09-14,111.27,101.01,93.0,75.71
2020-09-15,108.97,100.47,92.59,75.27
2020-09-16,103.48,98.2,91.97,76.0
2020-09-17,100.37,98.89,92.94,71.82
2020-09-18,101.19,97.76,92.44,71.51
2020-09-21,108.74,101.31,93.97,73.04
2020-09-22,104.69,100.46,92.62,74.14
2020-09-23,107.35,103.73,94.42,74.99
2020-09-24,102.26,103.39,92.9,74.32
2020-09-25,99.64,103.03,93.06,74.54
2020-09-28,101.85,102.23,92.6,73.96
2020-09-29,96.93,99.55,90.01,73.35
2020-09-30,101.58,101.34,90.73,72.89
2020-10-01,101.0,100.65,91.12,73.06
2020-10-02,102.72,102.66,92.2,74.17
2020-10-05,103.22,103.75,91.91,74.67
2020-10-06,106.14,106.56,93.61,74.86
2020-10-07,104.19,103.84,91.59,74.11
2020-10-08,104.8,102.91,90.81,73.73
2020-10-09,109.22,104.11,91.06,74.36
2020-10-12,109.68,102.34,88.8,73.69
2020-10-13,110.97,103.36,89.36,73.93
2020-10-14,116.93,102.17,88.2,73.91
2020-10-15,117.59,102.5,88.92,74.69
2020-10-16,115.92,104.04,89.98,75.69
2020-10-19,119.76,106.6,91.61,77.12
2020-10-20,119.59,104.4,89.78,77.28
2020-10-21,117.47,103.45,90.61,77.4
2020-10-22,118.6,103.81,90.25,71.86
2020-10-23,118.94,103.76,90.3,71.57
2020-10-26,133.08,113.03,95.07,75.51
2020-10-27,135.32,113.89,96.4,76.46
2020-10-28,152.01,124.3,103.66,79.71
2020-10-29,147.84,119.72,99.43,77.87
2020-10-30,145.24,117.17,97.56,76.34
2020-11-02,142.65,116.1,96.5,76.15
2020-11-03,136.28,111.61,93.67,74.94
2020-11-04,122.12,100.95,87.48,71.78
2020-11-05,117.68,100.95,88.3,72.66
2020-11-06,112.92,98.6,87.46,72.1
2020-11-09,116.78,99.66,87.34,72.54
2020-11-10,116.05,99.17,88.25,73.69
2020-11-11,118.32,99.33,90.0,75.57
2020-11-12,121.57,98.27,92.46,77.8
2020-11-13,114.39,98.77,90.52,76.89
2020-11-16,115.0,99.76,90.95,77.2
2020-11-17,116.25,98.64,90.98,76.67
2020-11-18,117.9,102.9,91.4,77.2
2020-11-19,114.15,99.71,89.88,72.3
2020-11-20,113.99,101.19,90.88,73.69
2020-11-23,109.85,98.37,89.82,73.34
2020-11-24,104.56,97.98,88.89,72.51
2020-11-25,103.46,95.45,88.72,72.85
2020-11-27,106.12,96.54,89.45,74.05
2020-11-30,106.12,97.19,89.46,74.86
2020-12-01,108.43,99.1,91.1,76.05
2020-12-02,107.52,97.39,89.78,74.9
2020-12-03,107.89,98.62,90.22,74.61
2020-12-04,103.72,95.99,88.33,73.85
2020-12-07,104.42,95.02,87.98,73.93
2020-12-08,102.82,94.4,87.1,73.45
2020-12-09,113.93,96.78,88.37,75.09
2020-12-10,114.66,96.36,88.58,75.16
2020-12-11,120.77,100.22,90.6,76.33
2020-12-14,127.68,105.47,95.53,79.68
2020-12-15,119.11,99.7,91.36,76.93
2020-12-16,111.85,95.91,88.45,76.14
2020-12-17,110.21,95.14,88.17,71.58
2020-12-18,110.3,95.43,87.94,71.77
2020-12-21,121.61,98.67,90.44,73.74
2020-12-22,120.57,98.86,91.03,74.94
2020-12-23,118.31,99.08,90.84,75.37
2020-12-24,115.26,97.67,89.18,73.9
2020-12-28,114.4,98.71,89.4,74.47
2020-12-29,116.27,99.3,89.72,74.47
2020-12-30,112.04,97.07,88.04,74.05
2020-12-31,111.86,96.92,87.17,72.95
2021-01-04,124.65,104.19,91.88,75.92
2021-01-05,120.07,102.05,90.48,74.66
2021-01-06,119.9,102.54,91.38,75.99
2021-01-07,109.38,98.0,88.06,75.3
2021-01-08,111.0,98.5,88.2,75.29
2021-01-11,118.8,103.7,91.52,77.11
2021-01-12,115.79,101.25,90.65,76.77
2021-01-13,117.76,100.8,90.66,77.27
2021-01-14,122.78,104.31,92.13,77.96
2021-01-15,124.25,104.7,92.13,78.65
2021-01-19,120.71,101.96,90.88,78.37
2021-01-20,114.17,98.08,88.7,77.45
2021-01-21,112.59,98.41,88.42,72.39
2021-01-22,111.79,97.89,88.06,71.55
2021-01-25,116.63,100.86,90.16,74.32
2021-01-26,115.31,100.47,90.36,74.06
2021-01-27,157.69,117.69,105.9,72.71
2021-01-28,133.22,111.01,96.73,77.71
2021-01-29,137.33,113.08,97.04,77.23
2021-02-01,129.44,109.57,95.27,75.16
2021-02-02,119.1,101.54,90.36,72.55
2021-02-03,111.03,97.22,87.37,71.94
2021-02-04,108.47,94.72,86.9,70.93
2021-02-05,107.64,95.38,87.42,71.27
2021-02-08,106.61,93.81,86.53,71.11
2021-02-09,108.14,94.39,86.85,71.65
2021-02-10,114.93,96.66,88.56,73.02
2021-02-11,116.22,96.33,88.57,73.48
2021-02-12,118.59,94.14,89.65,74.77
2021-02-16,124.66,100.63,93.15,76.48
2021-02-17,122.83,101.14,93.96,77.13
2021-02-18,121.05,100.97,92.85,71.71
2021-02-19,117.45,99.05,92.23,71.84
2021-02-22,117.06,100.28,91.28,71.53
2021-02-23,112.78,96.99,89.0,70.51
2021-02-24,109.6,95.01,87.87,69.32
2021-02-25,127.83,107.03,93.41,72.19
2021-02-26,124.96,105.35,93.25,72.4
2021-03-01,114.94,100.43,88.64,70.83
2021-03-02,114.92,99.8,88.48,71.52
2021-03-03,121.23,103.41,90.88,72.87
2021-03-04,124.62,105.34,92.04,73.22
2021-03-05,116.21,99.15,87.25,70.79
2021-03-08,114.62,97.24,86.27,70.96
2021-03-09,108.71,93.93,84.58,70.56
2021-03-10,114.68,92.75,85.21,71.55
2021-03-11,112.87,90.62,84.21,70.93
2021-03-12,111.73,90.42,83.71,70.88
2021-03-15,110.49,89.39,82.2,71.02
2021-03-16,113.73,89.43,84.66,70.84
2021-03-17,109.9,86.96,82.12,71.11
2021-03-18,117.8,91.95,84.59,67.12
2021-03-19,115.95,91.45,83.98,66.88
2021-03-22,108.63,88.73,82.93,67.75
2021-03-23,111.69,91.46,84.79,68.37
2021-03-24,110.67,91.86,83.95,69.2
2021-03-25,104.75,88.36,81.95,68.11
2021-03-26,103.26,87.51,81.89,68.4
2021-03-29,105.84,89.28,82.37,69.03
2021-03-30,101.9,86.37,80.6,68.28
2021-03-31,100.04,85.73,79.98,68.4
2021-04-01,98.97,83.6,78.54,67.78
2021-04-05,99.24,85.61,79.96,69.34
2021-04-06,99.06,85.75,80.11,68.91
2021-04-07,97.09,83.64,78.91,68.5
2021-04-08,100.72,86.75,81.29,69.82
2021-04-09,102.06,89.21,82.32,70.22
2021-04-12,102.08,88.57,82.72,70.67
2021-04-13,100.44,89.0,83.94,72.5
2021-04-14,107.47,92.09,85.48,73.15
2021-04-15,108.66,92.09,86.66,74.8
2021-04-16,107.8,92.24,86.58,74.19
2021-04-19,111.9,93.52,86.83,75.79
2021-04-20,116.37,94.67,87.26,76.61
2021-04-21,112.9,92.99,86.51,76.39
2021-04-22,116.05,96.99,88.7,70.95
2021-04-23,108.36,93.87,86.31,69.37
2021-04-26,104.01,91.16,84.59,68.28
2021-04-27,103.39,90.75,84.97,69.18
2021-04-28,104.78,91.64,85.47,70.08
2021-04-29,105.46,91.13,85.88,69.74
2021-04-30,109.22,93.94,87.15,70.89
2021-05-03,108.32,94.44,87.55,69.79
2021-05-04,111.22,95.47,87.34,69.79
2021-05-05,109.51,94.6,87.28,69.45
2021-05-06,108.39,93.79,86.69,68.65
2021-05-07,107.03,94.05,87.37,69.16
2021-05-10,114.1,97.8,89.56,70.86
2021-05-11,122.47,101.59,91.78,70.73
2021-05-12,146.28,112.53,97.6,72.38
2021-05-13,130.01,97.74,90.92,70.08
2021-05-14,117.56,90.31,87.42,68.07
2021-05-17,120.7,98.12,89.82,69.17
2021-05-18,123.93,100.51,92.03,70.33
2021-05-19,130.17,104.32,94.48,70.4
2021-05-20,126.34,101.08,91.69,70.94
2021-05-21,124.22,101.09,91.69,71.1
2021-05-24,116.12,97.24,88.83,70.11
2021-05-25,113.55,96.65,88.81,69.9
2021-05-26,106.29,94.6,87.42,68.89
2021-05-27,103.88,92.54,86.63,68.97
2021-05-28,105.41,94.88,87.24,69.42
2021-06-01,113.04,100.93,91.75,71.46
2021-06-02,112.57,100.05,91.1,70.86
2021-06-03,114.31,100.37,91.29,70.58
2021-06-04,108.16,96.09,88.77,69.61
2021-06-07,108.03,94.93,88.24,69.32
2021-06-08,109.62,95.83,88.84,69.43
2021-06-09,120.97,97.79,89.61,69.16
2021-06-10,116.76,93.52,87.02,67.24
2021-06-11,116.12,92.96,87.44,68.34
2021-06-14,119.8,95.97,89.56,68.8
2021-06-15,122.9,97.24,91.35,69.01
2021-06-16,121.57,98.66,91.93,69.89
2021-06-17,120.63,98.98,91.25,69.18
2021-06-18,128.83,103.35,94.13,70.66
2021-06-21,121.25,99.16,91.52,69.82
2021-06-22,114.01,96.22,89.88,69.79
2021-06-23,110.48,93.77,87.75,68.59
2021-06-24,107.87,93.33,86.82,67.74
2021-06-25,105.91,93.58,86.41,68.08
2021-06-28,106.32,94.19,86.46,68.15
2021-06-29,107.01,95.08,86.51,68.05
2021-06-30,106.73,94.51,86.51,67.78
2021-07-01,108.72,95.06,87.03,68.06
2021-07-02,106.11,93.45,86.77,68.41
2021-07-06,112.24,97.45,88.53,68.05
